1.626605372000000000e+09,1.856000000000000000e+03,1.774000000000000000e+03,2.307000000000000000e+03,1.737420000000000000e+05
1.626625373000000000e+09,1.854000000000000000e+03,1.783000000000000000e+03,2.331000000000000000e+03,1.737240000000000000e+05
1.626645375000000000e+09,1.877000000000000000e+03,1.787000000000000000e+03,2.319000000000000000e+03,1.737250000000000000e+05
1.626665377000000000e+09,1.859000000000000000e+03,1.770000000000000000e+03,2.319000000000000000e+03,1.737180000000000000e+05
1.626685379000000000e+09,1.859000000000000000e+03,1.777000000000000000e+03,2.317000000000000000e+03,1.737310000000000000e+05
1.626705380000000000e+09,1.870000000000000000e+03,1.783000000000000000e+03,2.319000000000000000e+03,1.737370000000000000e+05
1.626725381000000000e+09,1.867000000000000000e+03,1.775000000000000000e+03,2.319000000000000000e+03,1.737610000000000000e+05
1.626745382000000000e+09,1.859000000000000000e+03,1.787000000000000000e+03,2.320000000000000000e+03,1.737580000000000000e+05
1.626765385000000000e+09,1.863000000000000000e+03,1.782000000000000000e+03,2.323000000000000000e+03,1.737120000000000000e+05
1.626785387000000000e+09,1.845000000000000000e+03,1.782000000000000000e+03,2.323000000000000000e+03,1.736880000000000000e+05
1.626805389000000000e+09,1.860000000000000000e+03,1.777000000000000000e+03,2.320000000000000000e+03,1.736580000000000000e+05
1.626825392000000000e+09,1.855000000000000000e+03,1.781000000000000000e+03,2.317000000000000000e+03,1.736510000000000000e+05
1.626845393000000000e+09,1.852000000000000000e+03,1.771000000000000000e+03,2.306000000000000000e+03,1.736550000000000000e+05
1.626865394000000000e+09,1.850000000000000000e+03,1.773000000000000000e+03,2.319000000000000000e+03,1.736610000000000000e+05
1.626885396000000000e+09,1.850000000000000000e+03,1.773000000000000000e+03,2.307000000000000000e+03,1.736820000000000000e+05
1.626905398000000000e+09,1.849000000000000000e+03,1.776000000000000000e+03,2.303000000000000000e+03,1.736610000000000000e+05
1.626925400000000000e+09,1.858000000000000000e+03,1.767000000000000000e+03,2.320000000000000000e+03,1.736700000000000000e+05
1.626945401000000000e+09,1.849000000000000000e+03,1.773000000000000000e+03,2.303000000000000000e+03,1.736740000000000000e+05
1.626965403000000000e+09,1.854000000000000000e+03,1.775000000000000000e+03,2.313000000000000000e+03,1.736800000000000000e+05
1.626985405000000000e+09,1.865000000000000000e+03,1.765000000000000000e+03,2.321000000000000000e+03,1.737110000000000000e+05
1.627005408000000000e+09,1.863000000000000000e+03,1.771000000000000000e+03,2.307000000000000000e+03,1.737090000000000000e+05
1.627025408000000000e+09,1.840000000000000000e+03,1.778000000000000000e+03,2.319000000000000000e+03,1.737170000000000000e+05
1.627045409000000000e+09,1.858000000000000000e+03,1.770000000000000000e+03,2.303000000000000000e+03,1.736970000000000000e+05
1.627065411000000000e+09,1.845000000000000000e+03,1.782000000000000000e+03,2.319000000000000000e+03,1.736990000000000000e+05
1.627085413000000000e+09,1.856000000000000000e+03,1.765000000000000000e+03,2.313000000000000000e+03,1.736790000000000000e+05
1.627105416000000000e+09,1.858000000000000000e+03,1.781000000000000000e+03,2.309000000000000000e+03,1.736730000000000000e+05
1.627125418000000000e+09,1.856000000000000000e+03,1.779000000000000000e+03,2.325000000000000000e+03,1.736670000000000000e+05
1.627145420000000000e+09,1.867000000000000000e+03,1.789000000000000000e+03,2.305000000000000000e+03,1.736730000000000000e+05
1.627165421000000000e+09,1.859000000000000000e+03,1.781000000000000000e+03,2.320000000000000000e+03,1.736900000000000000e+05
1.627185422000000000e+09,1.858000000000000000e+03,1.784000000000000000e+03,2.315000000000000000e+03,1.736960000000000000e+05
1.627205423000000000e+09,1.859000000000000000e+03,1.789000000000000000e+03,2.318000000000000000e+03,1.737040000000000000e+05
1.627225425000000000e+09,1.870000000000000000e+03,1.783000000000000000e+03,2.325000000000000000e+03,1.737300000000000000e+05
1.627245427000000000e+09,1.855000000000000000e+03,1.782000000000000000e+03,2.307000000000000000e+03,1.737310000000000000e+05
1.627265427000000000e+09,1.860000000000000000e+03,1.776000000000000000e+03,2.310000000000000000e+03,1.737360000000000000e+05
1.627285427000000000e+09,1.854000000000000000e+03,1.776000000000000000e+03,2.321000000000000000e+03,1.737520000000000000e+05
1.627305429000000000e+09,1.863000000000000000e+03,1.776000000000000000e+03,2.309000000000000000e+03,1.737530000000000000e+05
1.627325430000000000e+09,1.856000000000000000e+03,1.776000000000000000e+03,2.320000000000000000e+03,1.737630000000000000e+05
1.627345432000000000e+09,1.845000000000000000e+03,1.782000000000000000e+03,2.311000000000000000e+03,1.737580000000000000e+05
1.627365433000000000e+09,1.855000000000000000e+03,1.780000000000000000e+03,2.298000000000000000e+03,1.737690000000000000e+05
1.627385435000000000e+09,1.853000000000000000e+03,1.787000000000000000e+03,2.311000000000000000e+03,1.737750000000000000e+05
1.627405438000000000e+09,1.847000000000000000e+03,1.782000000000000000e+03,2.318000000000000000e+03,1.737720000000000000e+05
1.627425439000000000e+09,1.847000000000000000e+03,1.774000000000000000e+03,2.307000000000000000e+03,1.737860000000000000e+05
1.627445439000000000e+09,1.846000000000000000e+03,1.782000000000000000e+03,2.311000000000000000e+03,1.737770000000000000e+05
1.627465440000000000e+09,1.856000000000000000e+03,1.776000000000000000e+03,2.308000000000000000e+03,1.737730000000000000e+05
1.627485442000000000e+09,1.860000000000000000e+03,1.776000000000000000e+03,2.311000000000000000e+03,1.737620000000000000e+05
1.627505444000000000e+09,1.851000000000000000e+03,1.771000000000000000e+03,2.320000000000000000e+03,1.737780000000000000e+05
1.627525446000000000e+09,1.849000000000000000e+03,1.766000000000000000e+03,2.307000000000000000e+03,1.737740000000000000e+05
1.627545447000000000e+09,1.854000000000000000e+03,1.776000000000000000e+03,2.315000000000000000e+03,1.737890000000000000e+05
1.627565450000000000e+09,1.858000000000000000e+03,1.776000000000000000e+03,2.319000000000000000e+03,1.737930000000000000e+05
1.627585452000000000e+09,1.854000000000000000e+03,1.777000000000000000e+03,2.310000000000000000e+03,1.737810000000000000e+05
1.627605454000000000e+09,1.857000000000000000e+03,1.778000000000000000e+03,2.318000000000000000e+03,1.737510000000000000e+05
1.627625456000000000e+09,1.870000000000000000e+03,1.789000000000000000e+03,2.319000000000000000e+03,1.737250000000000000e+05
1.627645458000000000e+09,1.845000000000000000e+03,1.779000000000000000e+03,2.326000000000000000e+03,1.736690000000000000e+05
1.627665459000000000e+09,1.856000000000000000e+03,1.795000000000000000e+03,2.323000000000000000e+03,1.736500000000000000e+05
1.627685461000000000e+09,1.853000000000000000e+03,1.776000000000000000e+03,2.318000000000000000e+03,1.736590000000000000e+05
1.627705463000000000e+09,1.866000000000000000e+03,1.785000000000000000e+03,2.309000000000000000e+03,1.736610000000000000e+05
1.627725466000000000e+09,1.872000000000000000e+03,1.781000000000000000e+03,2.331000000000000000e+03,1.736650000000000000e+05
1.627745468000000000e+09,1.857000000000000000e+03,1.773000000000000000e+03,2.315000000000000000e+03,1.736830000000000000e+05
1.627765469000000000e+09,1.843000000000000000e+03,1.789000000000000000e+03,2.333000000000000000e+03,1.736880000000000000e+05
1.627785470000000000e+09,1.863000000000000000e+03,1.776000000000000000e+03,2.325000000000000000e+03,1.737050000000000000e+05
1.627805470000000000e+09,1.846000000000000000e+03,1.774000000000000000e+03,2.315000000000000000e+03,1.736940000000000000e+05
1.627825470000000000e+09,1.863000000000000000e+03,1.772000000000000000e+03,2.319000000000000000e+03,1.736880000000000000e+05
1.627845471000000000e+09,1.840000000000000000e+03,1.781000000000000000e+03,2.309000000000000000e+03,1.736940000000000000e+05
1.627865473000000000e+09,1.853000000000000000e+03,1.776000000000000000e+03,2.314000000000000000e+03,1.736800000000000000e+05
1.627885473000000000e+09,1.843000000000000000e+03,1.771000000000000000e+03,2.317000000000000000e+03,1.736820000000000000e+05
1.627905473000000000e+09,1.863000000000000000e+03,1.767000000000000000e+03,2.307000000000000000e+03,1.736810000000000000e+05
1.627925473000000000e+09,1.846000000000000000e+03,1.776000000000000000e+03,2.309000000000000000e+03,1.736690000000000000e+05
1.627945475000000000e+09,1.843000000000000000e+03,1.776000000000000000e+03,2.313000000000000000e+03,1.736860000000000000e+05
1.627965478000000000e+09,1.860000000000000000e+03,1.766000000000000000e+03,2.319000000000000000e+03,1.736920000000000000e+05
1.627985481000000000e+09,1.861000000000000000e+03,1.776000000000000000e+03,2.302000000000000000e+03,1.736810000000000000e+05
1.628005482000000000e+09,1.846000000000000000e+03,1.775000000000000000e+03,2.315000000000000000e+03,1.736790000000000000e+05
1.628025482000000000e+09,1.856000000000000000e+03,1.769000000000000000e+03,2.299000000000000000e+03,1.736600000000000000e+05
1.628045483000000000e+09,1.846000000000000000e+03,1.769000000000000000e+03,2.323000000000000000e+03,1.736690000000000000e+05
1.628065485000000000e+09,1.854000000000000000e+03,1.787000000000000000e+03,2.309000000000000000e+03,1.736640000000000000e+05
1.628085487000000000e+09,1.859000000000000000e+03,1.774000000000000000e+03,2.311000000000000000e+03,1.736790000000000000e+05
1.628105490000000000e+09,1.855000000000000000e+03,1.775000000000000000e+03,2.303000000000000000e+03,1.736720000000000000e+05
1.628125492000000000e+09,1.872000000000000000e+03,1.784000000000000000e+03,2.317000000000000000e+03,1.736900000000000000e+05
1.628145494000000000e+09,1.853000000000000000e+03,1.785000000000000000e+03,2.311000000000000000e+03,1.736920000000000000e+05
1.628165495000000000e+09,1.861000000000000000e+03,1.776000000000000000e+03,2.307000000000000000e+03,1.736940000000000000e+05
1.628185497000000000e+09,1.859000000000000000e+03,1.771000000000000000e+03,2.321000000000000000e+03,1.737050000000000000e+05
