1.084524020000000000e+08,1.773000000000000000e+03,1.715000000000000000e+03,2.295000000000000000e+03,1.683450000000000000e+05
1.084724050000000000e+08,1.775000000000000000e+03,1.715000000000000000e+03,2.320000000000000000e+03,1.681490000000000000e+05
1.084924070000000000e+08,1.776000000000000000e+03,1.718000000000000000e+03,2.307000000000000000e+03,1.681160000000000000e+05
1.085124100000000000e+08,1.777000000000000000e+03,1.717000000000000000e+03,2.294000000000000000e+03,1.686230000000000000e+05
1.085324120000000000e+08,1.776000000000000000e+03,1.723000000000000000e+03,2.303000000000000000e+03,1.691400000000000000e+05
1.085524150000000000e+08,1.775000000000000000e+03,1.728000000000000000e+03,2.295000000000000000e+03,1.694490000000000000e+05
1.085724170000000000e+08,1.791000000000000000e+03,1.719000000000000000e+03,2.299000000000000000e+03,1.696460000000000000e+05
1.085924190000000000e+08,1.776000000000000000e+03,1.717000000000000000e+03,2.309000000000000000e+03,1.696750000000000000e+05
1.086124220000000000e+08,1.780000000000000000e+03,1.717000000000000000e+03,2.311000000000000000e+03,1.693760000000000000e+05
1.086324240000000000e+08,1.778000000000000000e+03,1.716000000000000000e+03,2.303000000000000000e+03,1.688710000000000000e+05
1.086524260000000000e+08,1.786000000000000000e+03,1.728000000000000000e+03,2.295000000000000000e+03,1.685140000000000000e+05
1.086724290000000000e+08,1.777000000000000000e+03,1.726000000000000000e+03,2.303000000000000000e+03,1.683340000000000000e+05
1.086924310000000000e+08,1.782000000000000000e+03,1.727000000000000000e+03,2.314000000000000000e+03,1.682450000000000000e+05
1.087124330000000000e+08,1.777000000000000000e+03,1.712000000000000000e+03,2.305000000000000000e+03,1.682670000000000000e+05
1.087324360000000000e+08,1.777000000000000000e+03,1.725000000000000000e+03,2.302000000000000000e+03,1.683040000000000000e+05
1.087524380000000000e+08,1.775000000000000000e+03,1.726000000000000000e+03,2.299000000000000000e+03,1.682350000000000000e+05
1.087724410000000000e+08,1.771000000000000000e+03,1.725000000000000000e+03,2.293000000000000000e+03,1.681240000000000000e+05
1.087924430000000000e+08,1.778000000000000000e+03,1.725000000000000000e+03,2.293000000000000000e+03,1.680890000000000000e+05
1.088124450000000000e+08,1.776000000000000000e+03,1.724000000000000000e+03,2.307000000000000000e+03,1.680470000000000000e+05
