2.916235900000000000e+07,2.735000000000000000e+03,2.685000000000000000e+03,3.627000000000000000e+03,2.359000000000000000e+03
2.918239200000000000e+07,2.695000000000000000e+03,2.691000000000000000e+03,3.537000000000000000e+03,2.354000000000000000e+03
2.920242600000000000e+07,2.675000000000000000e+03,2.703000000000000000e+03,3.519000000000000000e+03,2.349000000000000000e+03
2.922243600000000000e+07,2.698000000000000000e+03,2.631000000000000000e+03,3.615000000000000000e+03,2.349000000000000000e+03
2.924246100000000000e+07,2.706000000000000000e+03,2.699000000000000000e+03,3.509000000000000000e+03,2.346000000000000000e+03
2.926247000000000000e+07,2.705000000000000000e+03,2.647000000000000000e+03,3.471000000000000000e+03,2.346000000000000000e+03
2.928250100000000000e+07,2.718000000000000000e+03,2.679000000000000000e+03,3.486000000000000000e+03,2.335000000000000000e+03
2.930253600000000000e+07,2.683000000000000000e+03,2.671000000000000000e+03,3.535000000000000000e+03,2.338000000000000000e+03
2.932256100000000000e+07,2.719000000000000000e+03,2.675000000000000000e+03,3.555000000000000000e+03,2.341000000000000000e+03
2.934257800000000000e+07,2.715000000000000000e+03,2.687000000000000000e+03,3.507000000000000000e+03,2.339000000000000000e+03
2.936260200000000000e+07,2.699000000000000000e+03,2.685000000000000000e+03,3.571000000000000000e+03,2.345000000000000000e+03
2.938260500000000000e+07,2.693000000000000000e+03,2.679000000000000000e+03,3.525000000000000000e+03,2.344000000000000000e+03
2.940263400000000000e+07,2.699000000000000000e+03,2.687000000000000000e+03,3.583000000000000000e+03,2.353000000000000000e+03
2.942266100000000000e+07,2.655000000000000000e+03,2.647000000000000000e+03,3.559000000000000000e+03,2.363000000000000000e+03
2.944266400000000000e+07,2.673000000000000000e+03,2.659000000000000000e+03,3.473000000000000000e+03,2.376000000000000000e+03
2.946266600000000000e+07,2.726000000000000000e+03,2.675000000000000000e+03,3.543000000000000000e+03,2.398000000000000000e+03
2.949949800000000000e+07,2.603000000000000000e+03,2.929000000000000000e+03,3.615000000000000000e+03,2.426000000000000000e+03
2.951950600000000000e+07,2.821000000000000000e+03,2.641000000000000000e+03,3.627000000000000000e+03,2.439000000000000000e+03
2.953953000000000000e+07,2.640000000000000000e+03,2.768000000000000000e+03,3.671000000000000000e+03,2.398000000000000000e+03
2.957113900000000000e+07,2.800000000000000000e+03,2.627000000000000000e+03,3.471000000000000000e+03,2.424000000000000000e+03
2.959116400000000000e+07,2.705000000000000000e+03,2.675000000000000000e+03,3.527000000000000000e+03,2.371000000000000000e+03
2.961116700000000000e+07,2.725000000000000000e+03,2.662000000000000000e+03,3.571000000000000000e+03,2.336000000000000000e+03
2.963119900000000000e+07,2.707000000000000000e+03,2.655000000000000000e+03,3.567000000000000000e+03,2.337000000000000000e+03
2.965123300000000000e+07,2.697000000000000000e+03,2.658000000000000000e+03,3.514000000000000000e+03,2.341000000000000000e+03
2.967126100000000000e+07,2.705000000000000000e+03,2.683000000000000000e+03,3.467000000000000000e+03,2.315000000000000000e+03
2.969129200000000000e+07,2.719000000000000000e+03,2.661000000000000000e+03,3.499000000000000000e+03,2.309000000000000000e+03
2.971132300000000000e+07,2.719000000000000000e+03,2.693000000000000000e+03,3.537000000000000000e+03,2.308000000000000000e+03
2.973133500000000000e+07,2.719000000000000000e+03,2.662000000000000000e+03,3.495000000000000000e+03,2.304000000000000000e+03
2.975136800000000000e+07,2.687000000000000000e+03,2.679000000000000000e+03,3.551000000000000000e+03,2.295000000000000000e+03
2.977140300000000000e+07,2.682000000000000000e+03,2.667000000000000000e+03,3.567000000000000000e+03,2.307000000000000000e+03
2.979140700000000000e+07,2.731000000000000000e+03,2.685000000000000000e+03,3.575000000000000000e+03,2.309000000000000000e+03
2.981142600000000000e+07,2.675000000000000000e+03,2.703000000000000000e+03,3.526000000000000000e+03,2.302000000000000000e+03
2.983143600000000000e+07,2.691000000000000000e+03,2.657000000000000000e+03,3.523000000000000000e+03,2.313000000000000000e+03
2.985145300000000000e+07,2.699000000000000000e+03,2.655000000000000000e+03,3.573000000000000000e+03,2.332000000000000000e+03
2.987148000000000000e+07,2.687000000000000000e+03,2.691000000000000000e+03,3.571000000000000000e+03,2.334000000000000000e+03
2.989150300000000000e+07,2.714000000000000000e+03,2.647000000000000000e+03,3.562000000000000000e+03,2.336000000000000000e+03
2.991151100000000000e+07,2.704000000000000000e+03,2.707000000000000000e+03,3.563000000000000000e+03,2.340000000000000000e+03
2.993151400000000000e+07,2.707000000000000000e+03,2.672000000000000000e+03,3.551000000000000000e+03,2.344000000000000000e+03
2.995154800000000000e+07,2.729000000000000000e+03,2.651000000000000000e+03,3.615000000000000000e+03,2.348000000000000000e+03
2.997157000000000000e+07,2.707000000000000000e+03,2.687000000000000000e+03,3.538000000000000000e+03,2.344000000000000000e+03
2.999157200000000000e+07,2.683000000000000000e+03,2.673000000000000000e+03,3.563000000000000000e+03,2.340000000000000000e+03
3.001159700000000000e+07,2.725000000000000000e+03,2.695000000000000000e+03,3.535000000000000000e+03,2.341000000000000000e+03
3.003161000000000000e+07,2.669000000000000000e+03,2.659000000000000000e+03,3.495000000000000000e+03,2.338000000000000000e+03
3.005164000000000000e+07,2.687000000000000000e+03,2.663000000000000000e+03,3.551000000000000000e+03,2.342000000000000000e+03
3.007165100000000000e+07,2.707000000000000000e+03,2.641000000000000000e+03,3.575000000000000000e+03,2.331000000000000000e+03
3.009168100000000000e+07,2.687000000000000000e+03,2.672000000000000000e+03,3.583000000000000000e+03,2.334000000000000000e+03
3.011168500000000000e+07,2.682000000000000000e+03,2.687000000000000000e+03,3.495000000000000000e+03,2.336000000000000000e+03
3.013171500000000000e+07,2.715000000000000000e+03,2.674000000000000000e+03,3.535000000000000000e+03,2.336000000000000000e+03
3.015171700000000000e+07,2.699000000000000000e+03,2.678000000000000000e+03,3.534000000000000000e+03,2.337000000000000000e+03
